기업명,인증연도,리콜종류,label
에이비엘코리아,2017.0,명령에따른리콜,
다사와닷컴,2017.0,명령에따른리콜,
미니소코리아,2017.0,명령에따른리콜,
시그마네트웍스,2017.0,자발적리콜,
키보스,2017.0,자발적리콜,
지브라테크놀로지코리아,2017.0,자발적리콜,
한국후지제록스,2017.0,자발적리콜,
대진인터내셔널,2017.0,자발적리콜,
아이큐박스,2017.0,자발적리콜,
애버드,2017.0,명령에따른리콜,
대원루스터,2017.0,명령에따른리콜,
대원루스터,2016.0,명령에따른리콜,
대원루스터,2016.0,명령에따른리콜,
대원루스터,2016.0,명령에따른리콜,
대원루스터,2016.0,명령에따른리콜,
대원루스터,2016.0,명령에따른리콜,
대원루스터,2016.0,명령에따른리콜,
대원루스터,2014.0,명령에따른리콜,
광명하이테크,2017.0,명령에따른리콜,
광명하이테크,2015.0,명령에따른리콜,
광명하이테크,2014.0,명령에따른리콜,
리빙홈,2017.0,명령에따른리콜,
세아코리아,2017.0,명령에따른리콜,
다보예,2017.0,명령에따른리콜,
다보예,2017.0,명령에따른리콜,
남양전기,2017.0,명령에따른리콜,
남양전기,2016.0,명령에따른리콜,
라츠,2017.0,명령에따른리콜,
제원무역,2017.0,명령에따른리콜,
지오텍,2017.0,명령에따른리콜,
지오텍,2016.0,명령에따른리콜,
지오텍,2015.0,명령에따른리콜,
지오텍,2015.0,명령에따른리콜,
지오텍,2015.0,명령에따른리콜,
트윈벨,2017.0,명령에따른리콜,
트윈벨,2017.0,명령에따른리콜,
디비씨코리아,2017.0,명령에따른리콜,
뉴스코리아,2017.0,명령에따른리콜,
주은전기산업,2017.0,명령에따른리콜,
승주산업,2017.0,명령에따른리콜,
삼화전기,2017.0,명령에따른리콜,
아이디알,2017.0,명령에따른리콜,
세계,2017.0,명령에따른리콜,
한진물산,2017.0,명령에따른리콜,
한진물산,2013.0,명령에따른리콜,
동인의료기,2017.0,명령에따른리콜,
모닝메디케어,2017.0,명령에따른리콜,
갈모,2017.0,명령에따른리콜,
시즌,2017.0,명령에따른리콜,
영인레인,2017.0,명령에따른리콜,
올랜도인터내셔날,2017.0,명령에따른리콜,
올랜도인터내셔날,2017.0,명령에따른리콜,
엔피니,2017.0,명령에따른리콜,
광원광학,2017.0,명령에따른리콜,
광원광학,2017.0,명령에따른리콜,
실로스트레치,2017.0,명령에따른리콜,
실로스트레치,2016.0,명령에따른리콜,
아이보리,2017.0,명령에따른리콜,
진성산업,2017.0,명령에따른리콜,
티모,2017.0,명령에따른리콜,
티모,2016.0,명령에따른리콜,
티모,2016.0,명령에따른리콜,
티모,2016.0,명령에따른리콜,
콩깍지,2017.0,명령에따른리콜,
콩깍지,2017.0,명령에따른리콜,
정성아이앤씨,2017.0,명령에따른리콜,
세계로무역,2017.0,명령에따른리콜,
세움통상,2017.0,명령에따른리콜,
나람교육사,2017.0,명령에따른리콜,
두이즈,2017.0,자발적리콜,
쎄로또레,2017.0,자발적리콜,
파나소닉코리아,2017.0,자발적리콜,
핀플레이,2017.0,자발적리콜,
라이트컴,2017.0,명령에따른리콜,
빅라이팅컴퍼니,2017.0,명령에따른리콜,
광민라이팅,2017.0,명령에따른리콜,
광민라이팅,2015.0,명령에따른리콜,
광민라이팅,2015.0,명령에따른리콜,
한아테크,2017.0,명령에따른리콜,
한아테크,2015.0,명령에따른리콜,
한아테크,2015.0,명령에따른리콜,
한아테크,2015.0,명령에따른리콜,
한아테크,2015.0,명령에따른리콜,
한아테크,2015.0,명령에따른리콜,
한아테크,2014.0,명령에따른리콜,
에즈윈아이피씨,2017.0,명령에따른리콜,
PNC_Partner,2017.0,명령에따른리콜,
PNC_Partner,2016.0,명령에따른리콜,
PNC_Partner,2016.0,명령에따른리콜,
PNC_Partner,2015.0,명령에따른리콜,
에이원아이엔티,2017.0,명령에따른리콜,
에이원아이엔티,2017.0,명령에따른리콜,
엑슬비젼코리아,2017.0,명령에따른리콜,
인지텔레콤,2017.0,명령에따른리콜,
코엘,2017.0,명령에따른리콜,
코엘,2014.0,명령에따른리콜,
선린테크,2017.0,명령에따른리콜,
스마트서티,2017.0,명령에따른리콜,
인텍도로스,2017.0,명령에따른리콜,
피아이테크,2017.0,명령에따른리콜,
피아이테크,2017.0,명령에따른리콜,
스템코리아,2017.0,명령에따른리콜,
스템코리아,2013.0,명령에따른리콜,
다나은WnB,2017.0,명령에따른리콜,
그린에코,2017.0,명령에따른리콜,
그린에코,2016.0,명령에따른리콜,
그린에코,2015.0,명령에따른리콜,
한국몰리테크,2017.0,명령에따른리콜,
한국몰리테크,2017.0,명령에따른리콜,
한국몰리테크,2017.0,명령에따른리콜,
한국몰리테크,2016.0,명령에따른리콜,
한국몰리테크,2016.0,명령에따른리콜,
선광비앤이,2017.0,명령에따른리콜,
선광비앤이,2016.0,명령에따른리콜,
솔라루체,2017.0,명령에따른리콜,
성진조명,2017.0,명령에따른리콜,
동성룩스,2017.0,명령에따른리콜,
삼양전기,2017.0,명령에따른리콜,
삼양전기,2016.0,명령에따른리콜,
삼양전기,2015.0,명령에따른리콜,
삼양전기,2015.0,명령에따른리콜,
동우전자,2017.0,명령에따른리콜,
더빛시스,2017.0,명령에따른리콜,
이덕inc,2017.0,명령에따른리콜,
중산물산,2017.0,명령에따른리콜,
킹카,2017.0,명령에따른리콜,
하남스포츠,2017.0,명령에따른리콜,
FILLMORE,2017.0,명령에따른리콜,
경원A.M.T,2017.0,명령에따른리콜,
유풍,2017.0,명령에따른리콜,
엘비,2017.0,명령에따른리콜,
유진로봇지나월드,2017.0,명령에따른리콜,
유진로봇지나월드,2015.0,명령에따른리콜,
제이디,2017.0,명령에따른리콜,
FILLMOREINTERNATIONAL,2017.0,명령에따른리콜,
쁘띠,2017.0,명령에따른리콜,
토이게이트,2017.0,명령에따른리콜,
삼도,2017.0,명령에따른리콜,
소이,2017.0,명령에따른리콜,
소이,2016.0,명령에따른리콜,
소이,2016.0,명령에따른리콜,
소이,2015.0,명령에따른리콜,
더제이니,2017.0,명령에따른리콜,
영남무역,2017.0,명령에따른리콜,
진향에프엔디,2017.0,명령에따른리콜,
광훈어패럴,2017.0,명령에따른리콜,
광훈어패럴,2017.0,명령에따른리콜,
후지필름일렉트로닉이미징코리아,2017.0,자발적리콜,
프리오교역,2017.0,명령에따른리콜,
랄프로렌코리아(유),2017.0,명령에따른리콜,
이랜드월드,2017.0,명령에따른리콜,
이랜드월드,2017.0,명령에따른리콜,
이랜드월드,2015.0,명령에따른리콜,
이랜드월드,2015.0,명령에따른리콜,
이랜드월드,2015.0,명령에따른리콜,
명신에프엔에스,2017.0,명령에따른리콜,
명신에프엔에스,2017.0,명령에따른리콜,
아이비클럽코퍼레이션,2017.0,명령에따른리콜,
현대기업,2017.0,명령에따른리콜,
현대기업,2016.0,명령에따른리콜,
모나미,2017.0,명령에따른리콜,
자바팬,2017.0,명령에따른리콜,
쥬얼리문구,2017.0,명령에따른리콜,
옴니버스,2017.0,명령에따른리콜,
옴니버스,2016.0,명령에따른리콜,
옴니버스,2015.0,명령에따른리콜,
라인아트,2017.0,명령에따른리콜,
블루스포츠,2017.0,자발적리콜,
제이원,2017.0,명령에따른리콜,
제이원,2017.0,명령에따른리콜,
모닉스동양,2017.0,명령에따른리콜,
워니코프,2017.0,명령에따른리콜,
정은전자,2017.0,명령에따른리콜,
정은전자,2013.0,명령에따른리콜,
태양전선,2017.0,명령에따른리콜,
지케이전선,2017.0,명령에따른리콜,
승원전자,2017.0,명령에따른리콜,
승원전자,2015.0,명령에따른리콜,
현대일렉트릭,2017.0,명령에따른리콜,
솔로젠,2017.0,명령에따른리콜,
태일조명,2017.0,명령에따른리콜,
디에스인터내셔널,2017.0,명령에따른리콜,
반얀시스템,2017.0,명령에따른리콜,
최현수(개인),2017.0,명령에따른리콜,
청원라이팅,2017.0,명령에따른리콜,
한승조명,2017.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
한승조명,2016.0,명령에따른리콜,
준성테크,2017.0,명령에따른리콜,
준성테크,2015.0,자발적리콜,
준성테크,2015.0,자발적리콜,
와룡산업,2017.0,명령에따른리콜,
도서출판보물섬,2017.0,명령에따른리콜,
토피,2017.0,명령에따른리콜,
드림문화,2017.0,명령에따른리콜,
성삼,2017.0,명령에따른리콜,
신세계인터내셔날,2017.0,명령에따른리콜,
신세계인터내셔날,2016.0,명령에따른리콜,
윙스풋코리아,2017.0,명령에따른리콜,
SJ콜렉션,2017.0,명령에따른리콜,
선업,2017.0,명령에따른리콜,
도도파트너스,2017.0,명령에따른리콜,
도도파트너스,2013.0,명령에따른리콜,
알디엔웨이,2017.0,명령에따른리콜,
제일,2017.0,명령에따른리콜,
패블러스피앤제이,2017.0,명령에따른리콜,
아진실업,2017.0,명령에따른리콜,
미래,2017.0,명령에따른리콜,
j&b,2017.0,명령에따른리콜,
서전상사,2017.0,명령에따른리콜,
대진전자,2017.0,자발적리콜,
대진전자,2014.0,명령에따른리콜,
명성세라믹,2017.0,자발적리콜,
한화전기,2016.0,명령에따른리콜,
한화전기,2016.0,명령에따른리콜,
S&SGLOBAL,2016.0,명령에따른리콜,
대한오에이퍼니쳐,2016.0,명령에따른리콜,
용연텍스타일,2016.0,명령에따른리콜,
티엔제이,2016.0,명령에따른리콜,
티엔제이,2016.0,명령에따른리콜,
웸블리코리아,2016.0,명령에따른리콜,
엠케이트렌드,2016.0,명령에따른리콜,
에이취엠인더스트리,2016.0,명령에따른리콜,
유니스포,2016.0,명령에따른리콜,
정우코리아,2016.0,명령에따른리콜,
정우코리아,2016.0,명령에따른리콜,
정우코리아,2015.0,명령에따른리콜,
이유트레이딩컴퍼니,2016.0,명령에따른리콜,
이유트레이딩컴퍼니,2016.0,명령에따른리콜,
대영통상,2016.0,명령에따른리콜,
대영통상,2016.0,명령에따른리콜,
블루래빗,2016.0,명령에따른리콜,
데이비드토이,2016.0,명령에따른리콜,
환타스틱스,2016.0,명령에따른리콜,
환타스틱스,2016.0,명령에따른리콜,
BENCHFANCY,2016.0,명령에따른리콜,
플러스에이치포,2016.0,명령에따른리콜,
KH상사,2016.0,명령에따른리콜,
동광문구,2016.0,명령에따른리콜,
수한,2016.0,명령에따른리콜,
지엠피스포츠,2016.0,명령에따른리콜,
퀵실버록시코리아(유),2016.0,명령에따른리콜,
h.you통상,2016.0,명령에따른리콜,
다봉산업,2016.0,명령에따른리콜,
한강제이케이시,2016.0,명령에따른리콜,
LF,2016.0,명령에따른리콜,
라시도,2016.0,명령에따른리콜,
에이치이비,2016.0,명령에따른리콜,
에이치이비,2016.0,명령에따른리콜,
SUNGSAMCO.LTD,2016.0,명령에따른리콜,
더사랑해,2016.0,명령에따른리콜,
ILSHIN,2016.0,명령에따른리콜,
코스모스전기,2016.0,명령에따른리콜,
코스모스전기,2016.0,명령에따른리콜,
코스모스전기,2016.0,명령에따른리콜,
코스모스전기,2015.0,명령에따른리콜,
광명전기,2016.0,명령에따른리콜,
광명전기,2016.0,명령에따른리콜,
광명전기,2016.0,명령에따른리콜,
광명전기,2016.0,명령에따른리콜,
광명전기,2015.0,명령에따른리콜,
인테크,2016.0,명령에따른리콜,
인테크,2016.0,명령에따른리콜,
인테크,2016.0,명령에따른리콜,
인테크,2016.0,명령에따른리콜,
인테크,2016.0,명령에따른리콜,
인테크,2016.0,명령에따른리콜,
인테크,2015.0,명령에따른리콜,
인테크,2015.0,명령에따른리콜,
이안시스테크,2016.0,명령에따른리콜,
메인미디어,2016.0,명령에따른리콜,
신양사다리,2016.0,명령에따른리콜,
위피드,2016.0,자발적리콜,
위피드,2016.0,자발적리콜,
씨어도어소프트,2016.0,자발적리콜,
새로핸즈,2016.0,자발적리콜,
현대리바트,2016.0,권고에따른리콜,
현대리바트,2016.0,권고에따른리콜,
엘케이마끼다총판,2016.0,자발적리콜,
에넥스,2016.0,권고에따른리콜,
우아미,2016.0,권고에따른리콜,
우아미,2016.0,권고에따른리콜,
우아미,2016.0,권고에따른리콜,
에몬스,2016.0,권고에따른리콜,
에몬스,2016.0,권고에따른리콜,
장인가구,2016.0,권고에따른리콜,
장인가구,2016.0,권고에따른리콜,
장인가구,2016.0,권고에따른리콜,
보루네오,2016.0,권고에따른리콜,
보루네오,2016.0,권고에따른리콜,
광미교역,2016.0,명령에따른리콜,
광미교역,2015.0,명령에따른리콜,
광미교역,2015.0,명령에따른리콜,
광미교역,2015.0,명령에따른리콜,
광미교역,2015.0,명령에따른리콜,
두용어패럴,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
스쿨룩스,2016.0,명령에따른리콜,
마레이컴퍼니,2016.0,명령에따른리콜,
SRTOOL,2016.0,명령에따른리콜,
보필,2016.0,명령에따른리콜,
부일테크노,2016.0,명령에따른리콜,
부일테크노,2015.0,명령에따른리콜,
부일테크노,2015.0,명령에따른리콜,
동서,2016.0,명령에따른리콜,-1.0
동서,2015.0,명령에따른리콜,-1.0
동서,2015.0,명령에따른리콜,-1.0
동서,2015.0,명령에따른리콜,-1.0
현대피닉스,2016.0,명령에따른리콜,
현대피닉스,2016.0,명령에따른리콜,
슬로비,2016.0,명령에따른리콜,
제이앤케이컴퍼니리미티드,2016.0,명령에따른리콜,
연승어패럴,2016.0,명령에따른리콜,
뉴키즈온,2016.0,명령에따른리콜,
엠에이치트레이딩,2016.0,명령에따른리콜,
엠에이치트레이딩,2015.0,명령에따른리콜,
퍼스트유,2016.0,명령에따른리콜,
퍼스트유,2016.0,명령에따른리콜,
퍼스트유,2016.0,명령에따른리콜,
제이원아이앤씨,2016.0,명령에따른리콜,
제이원아이앤씨,2015.0,명령에따른리콜,
제이원아이앤씨,2015.0,명령에따른리콜,
명진에프앤지,2016.0,명령에따른리콜,
명진에프앤지,2016.0,명령에따른리콜,
명진에프앤지,2016.0,명령에따른리콜,
아은,2016.0,명령에따른리콜,
아은,2016.0,명령에따른리콜,
아은,2016.0,명령에따른리콜,
아은,2016.0,명령에따른리콜,
JWFECO,2016.0,명령에따른리콜,
JWFECO,2016.0,명령에따른리콜,
보승어패럴,2016.0,명령에따른리콜,
테넥스글로벌,2016.0,명령에따른리콜,
동명아이앤씨,2016.0,명령에따른리콜,
매터스글로벌,2016.0,명령에따른리콜,
토이앤토이,2016.0,명령에따른리콜,
정명케이블,2016.0,명령에따른리콜,
(유)더보케이블,2016.0,명령에따른리콜,
(유)더보케이블,2016.0,명령에따른리콜,
유로케이블,2016.0,명령에따른리콜,
에스케이이전선,2016.0,명령에따른리콜,
베이퍼홀릭,2016.0,명령에따른리콜,
로더스,2016.0,명령에따른리콜,
서울리거,2016.0,명령에따른리콜,
두원소방,2016.0,명령에따른리콜,
두원소방,2016.0,명령에따른리콜,
한결라이팅,2016.0,명령에따른리콜,
이지엠산업,2016.0,명령에따른리콜,
이지엠산업,2015.0,명령에따른리콜,
이지엠산업,2015.0,명령에따른리콜,
큐맥스엘이디,2016.0,명령에따른리콜,
제일조명,2016.0,명령에따른리콜,
제일조명,2015.0,명령에따른리콜,
오송조명,2016.0,명령에따른리콜,
오송조명,2016.0,명령에따른리콜,
오송조명,2016.0,명령에따른리콜,
오송조명,2016.0,명령에따른리콜,
오송조명,2016.0,명령에따른리콜,
오송조명,2015.0,명령에따른리콜,
오송조명,2015.0,명령에따른리콜,
오송조명,2015.0,명령에따른리콜,
오송조명,2014.0,명령에따른리콜,
두산테크,2016.0,명령에따른리콜,
일신산업,2016.0,명령에따른리콜,
일신산업,2016.0,명령에따른리콜,
일신산업,2015.0,명령에따른리콜,
일신산업,2013.0,명령에따른리콜,
영실업,2016.0,자발적리콜,
젠펜테크,2016.0,권고에따른리콜,
"3M,LG전자",2016.0,권고에따른리콜,
"두원전자,두원",2016.0,권고에따른리콜,
"3M,삼성전자",2016.0,권고에따른리콜,
3M,2016.0,권고에따른리콜,
"3M,현대모비스",2016.0,권고에따른리콜,
"3M,프렉코",2016.0,권고에따른리콜,
"3M,청호나이스",2016.0,권고에따른리콜,
"3M,대유위니아",2016.0,권고에따른리콜,
"3M,쿠쿠전자",2016.0,권고에따른리콜,
뉴한일산업&IDUN,2016.0,명령에따른리콜,
뉴한일산업&IDUN,2015.0,명령에따른리콜,
뉴한일산업&IDUN,2015.0,명령에따른리콜,
뉴한일산업&IDUN,2014.0,명령에따른리콜,
뉴한일산업&IDUN,2014.0,명령에따른리콜,
태경스포츠,2016.0,명령에따른리콜,
파울로코리아,2016.0,명령에따른리콜,
쿠거코리아,2016.0,명령에따른리콜,
엔씨파워텍,2016.0,명령에따른리콜,
엔씨파워텍,2016.0,명령에따른리콜,
태성파워,2016.0,명령에따른리콜,
태성파워,2016.0,명령에따른리콜,
대경이노텍,2016.0,명령에따른리콜,
대경이노텍,2016.0,명령에따른리콜,
엠제이테크놀로지,2016.0,명령에따른리콜,
엠제이테크놀로지,2016.0,명령에따른리콜,
거화스포츠,2016.0,명령에따른리콜,
거화스포츠,2013.0,명령에따른리콜,
거화스포츠,2013.0,명령에따른리콜,
거화스포츠,2013.0,명령에따른리콜,
X-NOVA,2016.0,명령에따른리콜,
한선바이투,2016.0,명령에따른리콜,
서도산업,2016.0,명령에따른리콜,
기영물산,2016.0,명령에따른리콜,
신우FNC,2016.0,명령에따른리콜,
크리츠,2016.0,명령에따른리콜,
새놈코리아,2016.0,명령에따른리콜,
세진프로세스,2016.0,명령에따른리콜,
엘체,2016.0,명령에따른리콜,
엘체,2016.0,명령에따른리콜,
디엠케이코리아,2016.0,명령에따른리콜,
디엠케이코리아,2016.0,명령에따른리콜,
에이스그룹,2016.0,명령에따른리콜,
파워텍코리아,2016.0,명령에따른리콜,
트랜스마그넷,2016.0,명령에따른리콜,
태신전기,2016.0,명령에따른리콜,
제넥스텍,2016.0,명령에따른리콜,
제넥스텍,2015.0,명령에따른리콜,
오성E.L.D,2016.0,명령에따른리콜,
오성E.L.D,2016.0,명령에따른리콜,
장안조명,2016.0,명령에따른리콜,
장안조명,2015.0,명령에따른리콜,
장안조명,2015.0,명령에따른리콜,
장안조명,2015.0,명령에따른리콜,
장안조명,2015.0,명령에따른리콜,
동방조명,2016.0,명령에따른리콜,
룸인커머스,2016.0,명령에따른리콜,
유엘디(U.L.D),2016.0,명령에따른리콜,
명주전기,2016.0,명령에따른리콜,
태원테크,2016.0,명령에따른리콜,
인터룩스,2016.0,명령에따른리콜,
효성,2016.0,명령에따른리콜,-1.0
효성,2015.0,명령에따른리콜,-1.0
화니월드,2016.0,명령에따른리콜,
비타민,2016.0,명령에따른리콜,
너랑나랑,2016.0,명령에따른리콜,
선영화학,2016.0,명령에따른리콜,
태경산업,2016.0,명령에따른리콜,
리노시스템산업,2016.0,명령에따른리콜,
리인터내셔널법률사무소,2016.0,자발적리콜,
착한장난감,2016.0,자발적리콜,
지에스컴퍼니,2016.0,명령에따른리콜,
델키,2016.0,명령에따른리콜,
구성전자,2016.0,명령에따른리콜,
구성전자,2016.0,명령에따른리콜,
보승전기,2016.0,명령에따른리콜,
보승전기,2016.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
보승전기,2015.0,명령에따른리콜,
미래로앤썬텍(M&S),2016.0,명령에따른리콜,
미래로앤썬텍(M&S),2016.0,명령에따른리콜,
프리메로,2016.0,명령에따른리콜,
해피랜드F&C,2016.0,명령에따른리콜,
지유케이트레이딩,2016.0,명령에따른리콜,
지유케이트레이딩,2015.0,명령에따른리콜,
우진통상,2016.0,명령에따른리콜,
아이사랑,2016.0,명령에따른리콜,
올가,2016.0,명령에따른리콜,
베네통코리아,2016.0,명령에따른리콜,
베네통코리아,2013.0,명령에따른리콜,
JK인터스트리,2016.0,명령에따른리콜,
디앤제이무역,2016.0,명령에따른리콜,
디앤제이무역,2016.0,명령에따른리콜,
데님코리아,2016.0,명령에따른리콜,
데님코리아,2015.0,명령에따른리콜,
엠제이,2016.0,명령에따른리콜,
석지솔루션,2016.0,명령에따른리콜,
스타토이,2016.0,명령에따른리콜,
성진사,2016.0,명령에따른리콜,
성진사,2013.0,명령에따른리콜,
한화의료기,2016.0,명령에따른리콜,
풀앤베어코리아유한회사,2016.0,자발적리콜,
에버링크,2016.0,자발적리콜,
동조산업,2016.0,명령에따른리콜,
제노바,2016.0,명령에따른리콜,
진주월드,2016.0,명령에따른리콜,
진주월드,2015.0,명령에따른리콜,
K&C,2016.0,명령에따른리콜,
로운컬렉션,2016.0,명령에따른리콜,
새천매트,2016.0,자발적리콜,
액상코리아,2016.0,자발적리콜,
힐티코리아,2016.0,자발적리콜,
에이원,2016.0,자발적리콜,
마호코퍼레이션,2016.0,자발적리콜,
컴비스테크놀러지,2016.0,명령에따른리콜,
에이티라이팅,2016.0,명령에따른리콜,
샤인픽스,2016.0,명령에따른리콜,
샤인픽스,2014.0,명령에따른리콜,
SunMax,2016.0,명령에따른리콜,
동방하이테크,2016.0,명령에따른리콜,
동방하이테크,2015.0,명령에따른리콜,
동방하이테크,2015.0,명령에따른리콜,
동방하이테크,2015.0,명령에따른리콜,
동방하이테크,2015.0,명령에따른리콜,
동방하이테크,2015.0,명령에따른리콜,
동방하이테크,2014.0,명령에따른리콜,
비비조명,2016.0,명령에따른리콜,
삼화테크,2016.0,명령에따른리콜,
삼화테크,2016.0,명령에따른리콜,
삼화테크,2016.0,명령에따른리콜,
제일룩스,2016.0,명령에따른리콜,
미광프레스,2016.0,명령에따른리콜,
진아종합전기,2016.0,명령에따른리콜,
진아종합전기,2015.0,명령에따른리콜,
남영전구,2016.0,명령에따른리콜,
동성조명,2016.0,명령에따른리콜,
동성조명,2015.0,명령에따른리콜,
동성조명,2012.0,명령에따른리콜,
라이톤,2016.0,명령에따른리콜,
두영조명,2016.0,명령에따른리콜,
진성전자,2016.0,명령에따른리콜,
제리맥과이어,2016.0,명령에따른리콜,
네오아트,2016.0,명령에따른리콜,
램프다우연,2016.0,명령에따른리콜,
아뜨레,2016.0,명령에따른리콜,
호남전기조명,2016.0,명령에따른리콜,
호남전기조명,2016.0,명령에따른리콜,
바이빔조명,2016.0,명령에따른리콜,
호산에이스(H.A),2016.0,명령에따른리콜,
엔엠엘이디,2016.0,명령에따른리콜,
이오정보통신,2016.0,명령에따른리콜,
피닉스씨엔에스,2016.0,명령에따른리콜,
팬트와이어리스,2016.0,명령에따른리콜,
애니일렉트로닉스,2016.0,명령에따른리콜,
크로스몰,2016.0,명령에따른리콜,
anyclear,2016.0,명령에따른리콜,
코시,2016.0,명령에따른리콜,
코시,2016.0,명령에따른리콜,
황제라이트닝,2016.0,명령에따른리콜,
조아하이테크,2016.0,명령에따른리콜,
아우디전기조명,2016.0,명령에따른리콜,
아우디전기조명,2015.0,명령에따른리콜,
아이탑,2016.0,명령에따른리콜,
아이탑,2015.0,명령에따른리콜,
에스앤비,2016.0,명령에따른리콜,
에스앤비,2015.0,자발적리콜,
신화테크,2016.0,명령에따른리콜,
광성전등,2016.0,명령에따른리콜,
고려산업,2016.0,명령에따른리콜,
고려산업,2015.0,명령에따른리콜,
고려산업,2015.0,명령에따른리콜,
고려산업,2014.0,명령에따른리콜,
고려산업,2013.0,명령에따른리콜,
에스에스라이팅,2016.0,명령에따른리콜,
에스에스라이팅,2015.0,명령에따른리콜,
DK테크,2016.0,명령에따른리콜,
황제라이팅,2016.0,명령에따른리콜,
라이톤/원앤원플러스,2016.0,명령에따른리콜,
비엠더블유코리아,2016.0,자발적리콜,
한국마이크로소프트코리아유한회사,2016.0,자발적리콜,
비엔에프통상,2016.0,자발적리콜,
일도통상,2015.0,명령에따른리콜,
비젼21,2015.0,명령에따른리콜,
브랜디드라이프스타일코리아,2015.0,명령에따른리콜,
브랜디드라이프스타일코리아,2015.0,명령에따른리콜,
브랜디드라이프스타일코리아,2015.0,명령에따른리콜,
동천,2015.0,명령에따른리콜,
주영물산,2015.0,명령에따른리콜,
K7018,2015.0,명령에따른리콜,
YD어패럴,2015.0,명령에따른리콜,
YD어패럴,2013.0,명령에따른리콜,
더콥,2015.0,명령에따른리콜,
씽크,2015.0,명령에따른리콜,
씽크,2014.0,명령에따른리콜,
씽크,2013.0,명령에따른리콜,
주영조이,2015.0,명령에따른리콜,
주영조이,2012.0,명령에따른리콜,
GORTEZ,2015.0,명령에따른리콜,
세양스포츠,2015.0,명령에따른리콜,
다올테크,2015.0,명령에따른리콜,
한국타이어,2015.0,자발적리콜,
다원와이피,2015.0,명령에따른리콜,
경오데코,2015.0,명령에따른리콜,
다우에프앤지,2015.0,명령에따른리콜,
삼원온스파,2015.0,명령에따른리콜,
동일정밀공업,2015.0,명령에따른리콜,
마이프랜드,2015.0,명령에따른리콜,
상아전자,2015.0,명령에따른리콜,
상아전자,2014.0,명령에따른리콜,
삼양전기산업사,2015.0,명령에따른리콜,
삼양전기산업사,2015.0,명령에따른리콜,
디엘컴퍼니,2015.0,명령에따른리콜,
동양생활,2015.0,명령에따른리콜,
금강생명과학,2015.0,명령에따른리콜,
금강생명과학,2014.0,명령에따른리콜,
오파로스,2015.0,명령에따른리콜,
오파로스,2014.0,명령에따른리콜,
동천의료기,2015.0,명령에따른리콜,
한길산업,2015.0,명령에따른리콜,
에스티커머스,2015.0,명령에따른리콜,
투탑에프앤지,2015.0,명령에따른리콜,
클라우드파이브,2015.0,명령에따른리콜,
삼안월드,2015.0,명령에따른리콜,
릴팡,2015.0,명령에따른리콜,
유한어패럴,2015.0,명령에따른리콜,
엠티코리아,2015.0,명령에따른리콜,
슬로비/럭키스포츠,2015.0,명령에따른리콜,
에스케이상사,2015.0,명령에따른리콜,
에스케이상사,2014.0,명령에따른리콜,
에스케이상사,2013.0,명령에따른리콜,
유아랑,2015.0,명령에따른리콜,
엘루고,2015.0,명령에따른리콜,
엘루고,2015.0,명령에따른리콜,
보떼,2015.0,명령에따른리콜,
보떼,2015.0,명령에따른리콜,
트랜덱스,2015.0,명령에따른리콜,
참존어패럴,2015.0,명령에따른리콜,
참존어패럴,2013.0,명령에따른리콜,
참존어패럴,2013.0,명령에따른리콜,
금우인터내셔날,2015.0,명령에따른리콜,
아트비전,2015.0,명령에따른리콜,
오로라월드,2015.0,명령에따른리콜,
파파앤코,2015.0,명령에따른리콜,
아림산업,2015.0,명령에따른리콜,
아림산업,2015.0,명령에따른리콜,
아림산업,2015.0,명령에따른리콜,
아림산업,2015.0,명령에따른리콜,
아림산업,2015.0,명령에따른리콜,
아림산업,2015.0,명령에따른리콜,
아림산업,2012.0,명령에따른리콜,
양광필룩스,2015.0,명령에따른리콜,
휴먼스라이팅,2015.0,명령에따른리콜,
휴먼스라이팅,2015.0,명령에따른리콜,
휴먼스라이팅,2015.0,명령에따른리콜,
휴먼스라이팅,2015.0,명령에따른리콜,
남명,2015.0,명령에따른리콜,
TFLEDLight(남명),2015.0,명령에따른리콜,
일신,2015.0,명령에따른리콜,
일신,2015.0,명령에따른리콜,
